"ID","step","angle","time","max_dep","distance_km","exposure","dtoshore","noland"
218,1.35517786128302,0.10173325441802,"2017-09-08 08:09:00",239,55.9737445855935,0.0178655190465385,0.575988076404747,0
218,1.52605812932806,0.623114388911257,"2017-09-08 08:39:00",239,62.7531932745476,0.0159354440438586,0.473427364616396,0
218,0.265083767829524,0.150222753586805,"2017-09-08 09:09:00",239,62.3880536383372,0.0160287096917142,0.786589516499694,0
218,0.830195749834557,3.02190696307856,"2017-09-08 09:39:00",247,58.2377686091931,0.0171709875546665,0.663899965966573,0
218,1.45104126817765,1.48256239377199,"2017-09-08 10:09:00",247,56.4151623996723,0.0177257311237627,0.957966525962744,0
218,1.64641857142619,1.27845623170793,"2017-09-08 10:39:00",253.5,57.5533414515376,0.0173751857803433,0,0
218,1.49255704974571,1.25028136971018,"2017-09-08 11:09:00",253.5,58.5994624214624,0.0170650029655177,0.0298480422346183,0
218,1.30106991733968,1.540275302656,"2017-09-08 11:39:00",217.5,61.1703102391529,0.0163478000371484,0.972102172134875,0
218,2.56969895855392,0.451586147304492,"2017-09-08 12:09:00",217,63.6563690298404,0.0157093471594528,0.506496073885518,0
218,0.806834307079154,0.757477083506395,"2017-09-08 12:39:00",217,66.3259794374476,0.0150770483674969,0.794445038525374,0
218,1.95851963157086,2.09862593598536,"2017-09-08 13:09:00",NA,67.3492331315552,0.0148479790118274,0.252675175228639,0
218,2.20592153792324,0.372060814944845,"2017-09-08 13:39:00",253.5,66.3420852656428,0.0150733881215199,0.276757480128677,0
218,1.77154670334113,-0.341563406975334,"2017-09-08 14:09:00",253.5,55.9125411097421,0.0178850751575975,1.10170079631183,0
218,0.89456514689788,0.615431038334166,"2017-09-08 14:39:00",253.5,57.0905532418071,0.0175160327447607,1.17845326658243,0
218,1.60602732065465,2.49565712730633,"2017-09-08 15:09:00",31.5,58.1484739991227,0.0171973558586436,1.25382921597363,0
218,2.17586312656641,0.470542770388691,"2017-09-08 15:39:00",253.5,65.7555348655628,0.0152078452718011,0.93457097001296,0
218,1.0258208631783,0.640935073232507,"2017-09-08 16:09:00",NA,66.7776256082457,0.0149750757217178,0.695363306719078,0
218,0.853924406976381,2.24503950793717,"2017-09-08 16:39:00",NA,66.6147337276792,0.0150116940208452,0,0
218,1.96209737053067,0.295431019164393,"2017-09-08 17:09:00",NA,54.4800860328933,0.0183553307789608,0,0
218,1.19271100010974,2.32285539518064,"2017-09-08 17:39:00",253.5,56.4477198041066,0.0177155074371534,0.943350315554353,0
218,2.44666964305212,0.524920560471273,"2017-09-08 18:09:00",253.5,66.4839812208995,0.0150412171719591,1.13166512859816,0
218,0.680457221027914,1.71280330294051,"2017-09-08 18:39:00",253.5,68.1751665881831,0.014668097637965,0.734549784214976,0
218,1.85798165635977,1.25722598334093,"2017-09-08 19:09:00",247,67.9272766005312,0.0147216265695566,0.102930663962404,0
218,2.30594544370094,0.100281922686556,"2017-09-08 19:39:00",247,66.9823323002344,0.0149293099487445,0.209887110562244,0
